,ENST00000624166 - ATRX,,ENST00000439148 - TRPM8,,,,,,
,ENST00000397618 - UGGT2,,ENST00000393648 - FGFR4,,,,,,
,ENST00000461431 - CCDC80,,ENST00000329597 - SERPINA5,,,,,,
,ENST00000397591 - THBS1,,ENST00000556388 - SERPINA3,,,,,,
,ENST00000590654 - GALNT1,,ENST00000411734 - AZGP1,,,,,,
,ENST00000483888 - COL12A1,,ENST00000361503 - CES1,,,,,,
,ENST00000374630 - EPHB2,,ENST00000596662 - HPN,,,,,,
,ENST00000370408 - ERLIN1,,ENST00000504477 - IQGAP2,,,,,,
,ENST00000557372 - SEL1L,,ENST00000594936 - C3,,,,,,
,ENST00000374822 - NRP1,,ENST00000292401 - AZGP1,,,,,,
,ENST00000638369 - PIGN,,ENST00000484695 - FGG,,,,,,
,ENST00000503823 - SLIT2,,ENST00000393637 - FGFR4,,,,,,
,ENST00000445143 - CD59,,ENST00000580036 - LIPG,,,,,,
,ENST00000434918 - DPP4,,ENST00000398185 - PCSK6,,,,,,
,ENST00000467031 - KCNK2,,ENST00000611716 - PCSK6,,,,,,
,ENST00000551728 - CPM,,ENST00000402696 - TF,,,,,,
,ENST00000506357 - SGCB,,ENST00000382062 - COLEC11,,,,,,
,ENST00000560165 - ANXA2,,ENST00000360526 - CES1,,,,,,
,ENST00000347613 - CLCN3,,ENST00000495636 - SLC6A1,,,,,,
,ENST00000455250 - PDIA3,,ENST00000370263 - CHRNA4,,,,,,
,ENST00000477536 - HEG1,,ENST00000458311 - FOLH1,,,,,,
,ENST00000449038 - PLOD1,,ENST00000422046 - CES1,,,,,,
,ENST00000295550 - COL6A3,,ENST00000403444 - CEACAM1,,,,,,
,ENST00000406391 - SLC8A1,,ENST00000485977 - TF,,,,,,
,ENST00000493278 - CALU,,ENST00000297261 - SHH,,,,,,
,ENST00000465088 - FAP,,ENST00000230173 - ADGRG6,,,,,,
,ENST00000259056 - GALNT5,,ENST00000340107 - FGFR3,,,,,,
,ENST00000463335 - ANTXR1,,,,,,,,
,ENST00000475774 - RECK,,,,,,,,
,ENST00000467549 - ROBO1,,,,,,,,
,ENST00000455077 - SLC4A7,,,,,,,,
,ENST00000559761 - ANPEP,,,,,,,,
,ENST00000264205 - ECE1,,,,,,,,
,ENST00000451895 - PSG4,,,,,,,,
,ENST00000472007 - FKBP9,,,,,,,,
,ENST00000224237 - VIM,,,,,,,,
,ENST00000525241 - CD44,,,,,,,,
,ENST00000502252 - CORIN,,,,,,,,
,ENST00000519390 - LY6K,,,,,,,,
,ENST00000638046 - ATP6AP2,,,,,,,,
,ENST00000409829 - ANTXR1,,,,,,,,
,ENST00000476387 - COL1A1,,,,,,,,
,ENST00000402934 - LTBP1,,,,,,,,
,ENST00000310645 - COL6A2,,,,,,,,
,ENST00000424703 - FSTL1,,,,,,,,
,ENST00000475896 - ABI3BP,,,,,,,,
,ENST00000559113 - ANXA2,,,,,,,,
,ENST00000400266 - USP14,,,,,,,,
,ENST00000284648 - OSCAR,,,,,,,,
,ENST00000569624 - CDH11,,,,,,,,
,ENST00000448405 - MPZL1,,,,,,,,
,ENST00000270645 - RCN3,,,,,,,,
,ENST00000447066 - GLG1,,,,,,,,
,ENST00000463440 - COL1A1,,,,,,,,
,ENST00000591773 - CANT1,,,,,,,,
,ENST00000535040 - TPBG,,,,,,,,
,ENST00000352931 - PTK7,,,,,,,,
,ENST00000423239 - RC3H2,,,,,,,,
,ENST00000526242 - SERPINH1,,,,,,,,
,ENST00000449187 - CALU,,,,,,,,
,ENST00000558169 - ANXA2,,,,,,,,
,ENST00000511092 - CLCN3,,,,,,,,
,ENST00000529810 - CD151,,,,,,,,
,ENST00000538364 - EMP1,,,,,,,,
,ENST00000467931 - COL1A2,,,,,,,,
,ENST00000544972 - TNC,,,,,,,,
,ENST00000206423 - CCDC80,,,,,,,,
,ENST00000637633 - AGPS,,,,,,,,
,ENST00000446985 - DDR2,,,,,,,,
,ENST00000558503 - ANXA2,,,,,,,,
,ENST00000560028 - ANPEP,,,,,,,,
,ENST00000613314 - PCDHGA12,,,,,,,,
,ENST00000434472 - CD44,,,,,,,,
,ENST00000523007 - LRP12,,,,,,,,
,ENST00000494614 - DCBLD2,,,,,,,,
,ENST00000287097 - CD109,,,,,,,,
,ENST00000480275 - CCDC80,,,,,,,,
,ENST00000522566 - FZD6,,,,,,,,
,ENST00000300060 - ANPEP,,,,,,,,
,ENST00000422436 - FAP,,,,,,,,
,ENST00000530640 - CTSB,,,,,,,,
,ENST00000375614 - LAYN,,,,,,,,
,ENST00000467479 - NEGR1,,,,,,,,
,ENST00000557937 - ANXA2,,,,,,,,
,ENST00000513189 - TLR3,,,,,,,,
,ENST00000446903 - TNS1,,,,,,,,
,ENST00000545560 - ITGBL1,,,,,,,,
,ENST00000470167 - COL3A1,,,,,,,,
,ENST00000465888 - MBTPS2,,,,,,,,
,ENST00000546373 - CPM,,,,,,,,
,ENST00000389658 - LAMA1,,,,,,,,
,ENST00000428279 - IL1R1,,,,,,,,
,ENST00000479144 - DCBLD2,,,,,,,,
,ENST00000538295 - SRPX,,,,,,,,
,ENST00000506241 - IL6ST,,,,,,,,
,ENST00000439685 - CCDC80,,,,,,,,
,ENST00000478215 - COL1A2,,,,,,,,
,ENST00000376162 - ITGBL1,,,,,,,,
,ENST00000465487 - SLC4A7,,,,,,,,
,ENST00000292430 - LY6K,,,,,,,,
,ENST00000481273 - PTK7,,,,,,,,
,ENST00000534472 - STT3A,,,,,,,,
,ENST00000378518 - RER1,,,,,,,,
,ENST00000359092 - AXL,,,,,,,,
,ENST00000593483 - RCN3,,,,,,,,
,ENST00000534831 - GPRC5A,,,,,,,,
,ENST00000494334 - COL1A1,,,,,,,,
,ENST00000565682 - OGFOD1,,,,,,,,
,ENST00000444842 - KCNK2,,,,,,,,
,ENST00000425360 - NFASC,,,,,,,,
,ENST00000504584 - CORIN,,,,,,,,
,ENST00000559925 - IGF1R,,,,,,,,
,ENST00000436769 - COL6A2,,,,,,,,
,ENST00000397747 - PDCD1LG2,,,,,,,,
,ENST00000425428 - CD44,,,,,,,,
,ENST00000479365 - SSR1,,,,,,,,
,ENST00000547924 - CPM,,,,,,,,
,ENST00000534777 - DCBLD1,,,,,,,,
,ENST00000400308 - PCBP3,,,,,,,,
,ENST00000558132 - ANXA2,,,,,,,,
,ENST00000495677 - COL1A1,,,,,,,,
,ENST00000409086 - SLC39A10,,,,,,,,
,ENST00000520770 - LRP12,,,,,,,,
,ENST00000616559 - PTPRQ,,,,,,,,
,ENST00000524970 - THY1,,,,,,,,
,ENST00000465424 - FAP,,,,,,,,
,ENST00000482765 - ABI3BP,,,,,,,,
,ENST00000349999 - HFE,,,,,,,,
,ENST00000412923 - PCDH18,,,,,,,,
,ENST00000497720 - THBS1,,,,,,,,
,ENST00000546912 - CPM,,,,,,,,
,ENST00000527977 - CLMP,,,,,,,,
,ENST00000504672 - PDGFC,,,,,,,,
,ENST00000358747 - SLC26A6,,,,,,,,
,ENST00000369651 - NT5E,,,,,,,,
,ENST00000430171 - IL1R1,,,,,,,,
,ENST00000639496 - KCNQ3,,,,,,,,
,ENST00000522656 - SLC7A2,,,,,,,,
,ENST00000347624 - LRRC15,,,,,,,,
,ENST00000350763 - TNC,,,,,,,,
,ENST00000409329 - IL1R1,,,,,,,,
,ENST00000561022 - ANXA2,,,,,,,,
,ENST00000441738 - TIMP1,,,,,,,,
,ENST00000427167 - SEMA3C,,,,,,,,
,ENST00000400334 - PIGN,,,,,,,,
,ENST00000393559 - LAMB1,,,,,,,,
,ENST00000594198 - EMP3,,,,,,,,
,ENST00000526669 - CD44,,,,,,,,
,ENST00000461525 - COL1A2,,,,,,,,
,ENST00000528700 - CD59,,,,,,,,
,ENST00000428848 - CDH13,,,,,,,,
,ENST00000367718 - TNFSF4,,,,,,,,
,ENST00000528020 - CTSC,,,,,,,,
,ENST00000521327 - SPARC,,,,,,,,
,ENST00000425954 - PLXNB2,,,,,,,,
,ENST00000419716 - SULF1,,,,,,,,
,ENST00000478064 - LAMC1,,,,,,,,
,ENST00000525688 - CD44,,,,,,,,
,ENST00000461974 - FN1,,,,,,,,
,ENST00000478966 - SERPINE2,,,,,,,,
,ENST00000357637 - PIGN,,,,,,,,
,ENST00000620463 - COL1A2,,,,,,,,
,ENST00000558230 - FBN1,,,,,,,,
,ENST00000317896 - HFE,,,,,,,,
,ENST00000526638 - SERPINH1,,,,,,,,
,ENST00000486572 - COL1A1,,,,,,,,
,ENST00000529905 - PPT1,,,,,,,,
,ENST00000299502 - SERPINB2,,,,,,,,
,ENST00000467994 - FSTL1,,,,,,,,
,ENST00000461865 - SRPX,,,,,,,,
,ENST00000344366 - CA12,,,,,,,,
,ENST00000590103 - TUBB6,,,,,,,,
,ENST00000370096 - COL11A1,,,,,,,,
,ENST00000415782 - LAMB3,,,,,,,,
,ENST00000589189 - GALNT1,,,,,,,,
,ENST00000345201 - PTK7,,,,,,,,
,ENST00000488494 - ITGB1,,,,,,,,
,ENST00000538336 - FKBP9,,,,,,,,
,ENST00000480823 - FSTL1,,,,,,,,
,ENST00000338356 - CPM,,,,,,,,
,ENST00000559887 - ANPEP,,,,,,,,
,ENST00000534413 - ABI3BP,,,,,,,,
,ENST00000450363 - SLC6A15,,,,,,,,
,ENST00000379024 - NRCAM,,,,,,,,
,ENST00000349241 - PTK7,,,,,,,,
,ENST00000545707 - LDLR,,,,,,,,
,ENST00000511732 - COL1A1,,,,,,,,
,ENST00000369304 - ITGA10,,,,,,,,
,ENST00000282903 - PLOD2,,,,,,,,
,ENST00000439918 - P4HB,,,,,,,,
,ENST00000402441 - SLC8A1,,,,,,,,
,ENST00000473573 - COL1A2,,,,,,,,
,ENST00000471344 - COL1A1,,,,,,,,
,ENST00000493608 - COL6A3,,,,,,,,
,ENST00000391911 - LAMB3,,,,,,,,
,ENST00000297450 - ANGPT1,,,,,,,,
,ENST00000559176 - ANXA2,,,,,,,,
,ENST00000536383 - EMP1,,,,,,,,
,ENST00000371820 - COL5A1,,,,,,,,
,ENST00000356660 - BDNF,,,,,,,,
,ENST00000245457 - PTGER2,,,,,,,,
,ENST00000521597 - TNFRSF11B,,,,,,,,
,ENST00000464933 - SLC9A7,,,,,,,,
,ENST00000474715 - YWHAQ,,,,,,,,
,ENST00000341037 - TNC,,,,,,,,
,ENST00000332680 - ANXA2,,,,,,,,
,ENST00000322507 - COL12A1,,,,,,,,
,ENST00000358170 - CD46,,,,,,,,
,ENST00000558740 - ANPEP,,,,,,,,
,ENST00000284322 - ABI3BP,,,,,,,,
,ENST00000374867 - NRP1,,,,,,,,
,ENST00000395631 - FERMT2,,,,,,,,
,ENST00000266682 - SLC6A15,,,,,,,,
,ENST00000612273 - COL6A1,,,,,,,,
,ENST00000402687 - SULF1,,,,,,,,
,ENST00000424234 - ACTN4,,,,,,,,
,ENST00000543779 - DMXL2,,,,,,,,
,ENST00000472056 - COL6A3,,,,,,,,
,ENST00000407925 - LTBP1,,,,,,,,
