,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
ACTG2,6.3539033475505375,1.39551574440195,5.892010840646511,5.065338969109473e-09,1.2007554870906308e-06,10.189367506210395,13.632559626692467,True,True,2,False,False,2
BDKRB2,6.532423535936395,0.9119181639151348,5.867983464686627,5.8307985600730735e-09,1.3613088852392086e-06,10.0516042175864,13.507063905424229,True,True,2,False,False,2
ENO3,4.987133588775185,2.964568003957447,5.866088039763682,5.895763775432761e-09,1.3613088852392086e-06,10.051121604479889,13.507063905424229,True,True,2,False,False,2
H2AC13,5.79238271007257,0.23716205365646514,5.863646649206141,5.980481534778014e-09,1.3631664257284399e-06,9.978674470826531,13.505700310188422,True,True,2,False,False,2
HLA-G,6.281998474281095,-0.9857722785926485,5.836252832092375,7.016210786735642e-09,1.5790026781945946e-06,9.784098000373094,13.358717126558835,True,True,2,True,True,3
WNT5B,5.911206475426753,1.706061406978938,5.816292029200469,7.878897805118459e-09,1.7509865509650136e-06,9.775338454249784,13.255331185463893,True,True,2,False,True,3
PPP1R42,5.839476207986063,-1.1261670116295006,5.789058930860022,9.224218975865756e-09,2.0246591255792254e-06,9.47805971854639,13.110109204622665,True,True,2,False,False,2
MMP1,7.431585901101197,0.5746919827312024,5.754140679077238,1.1279668531335232e-08,2.4456247173001107e-06,9.449094691952311,12.921209959575869,True,True,2,False,False,2
FIBIN,6.567679925108566,0.23860251241106292,5.708460019933411,1.4651476986088256e-08,3.1384169799477483e-06,9.18033789802133,12.67179203168215,True,True,2,False,False,2
TRIM55,6.683674680898771,-0.7378591841695896,5.6806488452452735,1.716483807713333e-08,3.633019716349446e-06,9.002747748878548,12.525446377723847,True,True,2,False,False,2
SH3D21,4.138758775649911,2.542292859661881,5.643014040189448,2.124270091259621e-08,4.4432232885299765e-06,8.83245428302661,12.324130479020779,True,True,2,False,False,2
USP44,5.214375567065751,0.7923854731890819,5.631235930342525,2.270219420501588e-08,4.693282683383457e-06,8.7485375501451,12.26937828785345,True,True,2,False,False,2
TRIM39-RPP21,6.029496767561172,-1.9186967870941658,5.612220604058101,2.5266495743802374e-08,5.163368135966235e-06,8.490185930412673,12.17392145188425,True,True,2,False,False,2
CCDC73,5.459172111135797,-0.6929697281812243,5.6022383930747175,2.6723142715055284e-08,5.355769442160077e-06,8.517283938001134,12.137336177708619,True,True,2,False,False,2
DLL4,5.161230034050583,0.2286599904746754,5.601543873700735,2.682747167892562e-08,5.355769442160077e-06,8.564174014237496,12.137336177708619,True,True,2,True,False,2
SLC5A2,4.4437863865909915,0.7695751835634069,5.599664868972457,2.711171887026306e-08,5.355769442160077e-06,8.542265112983053,12.137336177708619,True,True,2,False,False,2
ZHX1-C8orf76,4.06927811368256,1.1267515150647103,5.5718544947251205,3.167701038818951e-08,6.188852392215618e-06,8.398776523105251,11.99276088551318,True,True,2,False,False,2
CPED1,5.631881584760262,2.5550303298440245,5.532171163327159,3.950641903594147e-08,7.634615478695689e-06,8.28518613430672,11.78281798353565,True,True,2,False,False,2
CNN1,5.464770517279415,2.1184793662664774,5.498573611008057,4.7577722551066674e-08,9.095530421886177e-06,8.104884109000992,11.607727427531337,True,True,2,False,False,2
CEP295NL,5.243311050457362,-0.4293277427812172,5.445612637214905,6.364759079118098e-08,1.1918146153836719e-05,7.733939786661704,11.33744843242917,True,True,2,False,False,2
RIPOR3,4.211425260662831,1.795754448907295,5.445510357366332,6.368321528851389e-08,1.1918146153836719e-05,7.79946070725947,11.33744843242917,True,True,2,False,False,2
NTF3,5.7601397362980045,-0.8751697188484879,5.4249130440294095,7.126572098043906e-08,1.319826305532527e-05,7.636952888339226,11.235425323748023,True,True,2,False,False,2
TBX2,6.417310940673256,1.1522960410024399,5.365927270630724,9.814774028531027e-08,1.7851543528790185e-05,7.434344481724819,10.933420581276,True,True,2,False,False,2
ATP5MF-PTCD1,5.0340144359141314,1.6983799384114586,5.365452114600525,9.839986871148198e-08,1.7851543528790185e-05,7.419155770121176,10.933420581276,True,True,2,False,False,2
TEK,6.217633190120699,0.8063514644223642,5.362876128570464,9.977771012433789e-08,1.7918665740410133e-05,7.411501949765142,10.929667609639836,True,True,2,True,True,3
TRPC6,5.039007115070339,0.08032706678425078,5.352489538919546,1.0552543977029338e-07,1.8701798802661217e-05,7.296975761936938,10.88689084607427,True,True,2,False,True,3
LTO1,3.3009963179151702,5.281160350421811,5.351232788218121,1.0624229029016159e-07,1.8701798802661217e-05,7.3693253453844765,10.88689084607427,True,True,2,False,False,2
WFDC1,4.64616431864445,2.8892729867220446,5.3086391720738675,1.3353186521708567e-07,2.3275127761711434e-05,7.148632302580446,10.668125245591227,True,True,2,False,False,2
CTHRC1,6.023041695485535,1.8144691394869263,5.294154342182984,1.4427425419769128e-07,2.490341713961896e-05,7.080261441902655,10.600505529386558,True,True,2,False,False,2
GSTT2,5.252852334767638,-0.6017584053395797,5.290603663571849,1.4703263310751692e-07,2.5135511384793685e-05,6.961981129569271,10.591228915500796,True,True,2,False,False,2
ADAMTS19,6.030166016600498,-0.8401984322608558,5.280543337404218,1.5512833149697363e-07,2.6266920054139946e-05,6.949792131002665,10.547200203083863,True,True,2,False,False,2
POC1B-GALNT4,3.799981939849071,1.6935041272302935,5.258288005088512,1.7460033444358648e-07,2.9285088170495507e-05,6.856868388060322,10.438432107653782,True,True,2,False,False,2
SPON2,5.300400471453296,3.1391926215433608,5.2404121597203615,1.9193479167642501e-07,3.1891669730982806e-05,6.819612141069264,10.353165719235454,True,True,2,False,False,2
FGF7,5.13222266026621,2.3093439038014476,5.236901912858178,1.9552914903923725e-07,3.218808093304259e-05,6.79522847803921,10.343914331297983,True,True,2,False,False,2
LMOD1,5.801543607951671,1.3183368713753243,5.225584967879023,2.0756636156749723e-07,3.385616827805994e-05,6.736898765555777,10.293389351334957,True,True,2,False,False,2
TCF21,6.040760992760295,-0.5907800339229285,5.183724401928635,2.5863872062027673e-07,4.1803071035526365e-05,6.496495577571636,10.082540751382899,True,True,2,False,False,2
APOLD1,3.592180150344974,3.4723489647207963,5.171604438795336,2.755667788552477e-07,4.413785370511216e-05,6.474043771044808,10.028192783032173,True,True,2,False,False,2
BCL2L2-PABPN1,4.251766990841026,2.09965434087294,5.117454702101703,3.6520818760571476e-07,5.797353899501788e-05,6.2054974785166,9.75552387574362,True,True,2,False,False,2
EVA1B,4.5333257064070835,2.811662150409028,5.1081643835102115,3.831867485108653e-07,6.028917877676702e-05,6.173255552572507,9.716357926773725,True,True,2,True,False,2
