,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
POSTN,6.831498466094768,1.2984269770966885,5.664509832616187,1.8809056374575818e-08,1.8219503693587768e-06,8.992395576836653,13.215602999146922,True,True,2,False,True,3
COL11A1,6.466631240293192,1.1422279289560808,5.662637089343095,1.9009674768281344e-08,1.8315364187172458e-06,8.985174128618612,13.210355370285738,True,True,2,False,True,3
SERPINE1,7.66859445027702,4.819120571367965,5.654340182613476,1.992379277148591e-08,1.9093987998077745e-06,8.90515016822733,13.168722129953025,True,True,2,False,False,2
CNN1,4.543198939213008,2.035748150533677,5.630339661258317,2.2815278217919874e-08,2.1634887771171705e-06,8.816951017470348,13.043788464668548,True,True,2,False,False,2
ITGBL1,5.829114916052941,1.3870343499147675,5.611946220527986,2.5303419745338995e-08,2.3737898894422496e-06,8.717116823042,12.951022770562055,True,True,2,False,True,3
ITGB3,5.264212096303111,1.6272364303689488,5.611070133969975,2.542828709898175e-08,2.3737898894422496e-06,8.713887504493943,12.951022770562055,True,True,2,True,True,3
NDUFA4L2,4.335898162009386,1.1023161773187882,5.608154487011188,2.5848177651317486e-08,2.4005495708442637e-06,8.695462911475394,12.939812858972314,True,True,2,True,False,2
CD274,4.357789431218158,2.00622246373565,5.602075100691427,2.6745469955359524e-08,2.4711442676190385e-06,8.66770961388186,12.910829248356539,True,True,2,True,True,3
NRXN3,4.4017580411220845,2.7216867368355784,5.596466284790859,2.760010312185833e-08,2.5370972344210285e-06,8.63569652193707,12.88448995154589,True,True,2,True,False,2
PTGS1,5.350422413535856,2.6782357776989203,5.5925637219532325,2.821034236015492e-08,2.580029128441174e-06,8.609827169561317,12.867709869001002,True,True,2,False,False,2
FGF5,4.208612046245207,2.492271586408965,5.572704258631575,3.152455522235795e-08,2.854160359001121e-06,8.512309671174053,12.76673285303149,True,True,2,False,False,2
ADAMTS15,4.862787436305254,0.6810224931702282,5.571755713805243,3.1691971649217254e-08,2.8549712660197362e-06,8.505874464917426,12.766448779348371,True,True,2,False,True,3
NTM,5.881190407608594,1.4287915967595248,5.539169981375689,3.7997983286395774e-08,3.3891567567870926e-06,8.333113709413151,12.594929411824504,True,True,2,False,True,3
RELN,4.7366412516231815,1.3195593883375138,5.525811098315503,4.0921474331628836e-08,3.614128446239984e-06,8.268360465687465,12.530659825130854,True,True,2,False,False,2
