,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
MATR3,4.74902114338363,3.6155899575408337,16.412945623050803,1.7407926198026076e-36,2.6724020472363145e-34,72.3062251164208,77.3049154506621,True,True,2,False,False,2
FOXD1,6.7640264277096325,-0.5689297639184013,16.353412512630065,2.5256424169717494e-36,3.845752587598691e-34,71.87890613178408,76.94092384649775,True,True,2,False,False,2
FAM209A,7.057834347360708,-1.643961818529517,16.318904133392262,3.134179664867545e-36,4.733875076072923e-34,71.57600560621468,76.7331490397162,True,True,2,True,False,2
MMP1,10.66955687414263,-2.79420068241042,16.156790057145177,8.653562843850106e-36,1.2862903055751478e-33,70.7094617408298,75.73354572540423,True,True,2,False,False,2
TMEM262,9.34133416717421,-4.908008036624783,16.13181583672848,1.0121299684903364e-35,1.492612770067363e-33,70.03462477930097,75.58477994753916,True,True,2,False,False,2
PSG4,10.536130940753194,-4.255638674583141,16.113591464746612,1.1347583053871992e-35,1.660381898562254e-33,70.42778369453754,75.47826043351981,True,True,2,False,True,3
H2AC7,7.452895771421126,-2.044795618439247,16.072851632377784,1.465477143935147e-35,2.1276683278109588e-33,70.06649084906577,75.23028137046279,True,True,2,False,False,2
RSPH10B2,8.711608688896632,-3.94902153370517,15.742391502768061,1.1730281295122424e-34,1.6518529201229165e-32,67.84715312832859,73.1808253360768,True,True,2,False,False,2
BLID,8.820501364687193,-5.008278159315457,15.720391723562015,1.3476908219668848e-34,1.8836493585535662e-32,66.99191568998717,73.04951193239434,True,True,2,False,False,2
SRRM5,4.394979967220058,1.0247943816333998,15.652937093631591,2.063158618865757e-34,2.8412424832894677e-32,67.48006942517203,72.63848152519299,True,True,2,False,False,2
GSTT2,7.149673851568536,-2.4004481273545855,15.573373418452215,3.411015716007579e-34,4.6293415467468074e-32,66.79008554812408,72.15030833235029,True,True,2,False,False,2
FAM166A,6.350218711367207,-1.3506486677508402,15.550510774546712,3.941561357504758e-34,5.310899472281052e-32,66.73876790159976,72.01296176275751,True,True,2,False,False,2
PSG11,7.691122156181789,-5.493178529051246,15.51176257961258,5.036384369693186e-34,6.737603061427406e-32,63.62919546974707,71.77501874300452,True,True,2,False,True,3
