,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
SHOX2,7.192813213001088,0.02649690865052048,13.246426397666434,8.96066343032902e-28,1.1145273174643236e-25,52.49686579584512,57.45619694034828,True,True,2,False,False,2
KRTAP1-3,7.799231121183421,-5.322777491117281,13.149134805037793,1.6813284789252787e-27,2.07738711465622e-25,50.8673025985724,56.83351641568891,True,True,2,False,False,2
CBS,4.582057843171741,1.3220377651011508,13.123787243121903,1.9809366235655403e-27,2.4314693806488347e-25,51.718338964359596,56.67613156685144,True,True,2,False,False,2
SERPINB2,8.21350645188263,-1.900658646897513,13.042713338859054,3.347247379067759e-27,4.081672833416155e-25,51.19493136562454,56.15812041227523,True,True,2,False,True,3
TNFRSF10D,4.391719109591692,3.658882165491324,12.96600787568962,5.4987262444732585e-27,6.576265098919075e-25,50.682251494336384,55.68116035481385,True,True,2,True,True,3
PAPPA,6.367150359554321,2.2872615209219767,12.930944964900917,6.899410086061294e-27,8.198872227748125e-25,50.46612805254463,55.46063071324094,True,True,2,False,False,2
WNT2,5.60436975161263,-0.5076158843029259,12.927183489724024,7.069430864162133e-27,8.34774504004259e-25,50.454252845070215,55.44263587754454,True,True,2,False,True,3
RXFP1,7.023817211742485,-0.5019620017651953,12.912971861284298,7.750503994835229e-27,9.094412140354772e-25,50.36362456131823,55.35696715044503,True,True,2,False,False,2
H3C14,6.33733985644145,-5.443771262282019,12.909228918115906,7.94054981833374e-27,9.259177372540787e-25,48.57853191865685,55.339012116797925,True,True,2,False,False,2
ALX3,8.25533553176178,-4.514353599098485,12.87853646606203,9.685504506562475e-27,1.1154472690057785e-24,49.87167127038035,55.152786769257624,True,True,2,False,False,2
FAP,5.946741069400085,1.6417456384990767,12.769374790182411,1.9632511962639142e-26,2.2199016708300513e-24,49.432454998109336,54.46457932937274,True,True,2,False,True,3
FOSL1,4.7542426587507585,1.923286896595611,12.745163850815269,2.2963339344402302e-26,2.5808856755934562e-24,49.27906534317439,54.31390960671868,True,True,2,False,False,2
PTX3,6.255091434765347,2.350382547050992,12.578893626569702,6.736443582460423e-26,7.393048701056713e-24,48.20665980515749,53.26150203784857,True,True,2,False,False,2
EML5,4.511320688919962,0.21439140220111452,12.543449666924703,8.473444191432921e-26,9.244973583600235e-24,47.9858548938194,53.03796222439362,True,True,2,False,False,2
LEP,7.10983268683561,-1.104803150233975,12.459906107903258,1.455043236546385e-25,1.5589546074004765e-23,47.46773466991598,52.515441665695924,True,True,2,False,False,2
SERPINB7,8.856700114900608,-3.1500614704347387,12.4591397730564,1.462277195128281e-25,1.5589546074004765e-23,47.465362719740405,52.515441665695924,True,True,2,False,False,2
EGFL6,6.186664578480578,-1.0897734231620373,12.325765581433922,3.4660481944520137e-25,3.5925589535495127e-23,46.61697112169574,51.68059238985281,True,True,2,False,False,2
LOXL4,6.088013071212224,3.328010277535229,12.313651876250672,3.748614391835805e-25,3.863972304335946e-23,46.501684809306155,51.607761390153385,True,True,2,False,True,3
TRPC6,4.765061442581514,2.1448315926530315,12.249094957150525,5.691665228169543e-25,5.802699353112522e-23,46.09462632098364,51.201133923869264,True,True,2,False,True,3
RPEL1,7.744315509167384,-4.653799523849275,12.185266994564605,8.600538326391033e-25,8.720665410623778e-23,45.249710363863265,50.79376159529574,True,True,2,False,False,2
ABCB4,4.645144188700048,1.0301240037398127,12.165761590057038,9.756785846604695e-25,9.811084337805702e-23,45.589184401921315,50.675944337469055,True,True,2,False,False,2
MARCHF4,7.529996815827906,-0.7799620940822075,12.165376543736826,9.78110996854725e-25,9.811084337805702e-23,45.57015247758624,50.675944337469055,True,True,2,False,False,2
RTKN2,4.835619959586715,0.564856010505632,12.119584863318645,1.315161913639423e-24,1.3051582884452508e-22,45.30098779110681,50.390547718622074,True,True,2,False,False,2
MYPN,6.852737637953462,-1.222679486025648,11.992752445975004,2.985535385550392e-24,2.93163861516914e-22,44.487500392287046,49.58131052484051,True,True,2,False,False,2
ELSPBP1,6.516474020194822,-5.4241707584236085,11.979241731028749,3.2578977004703483e-24,3.1657602811289215e-22,43.07578858968787,49.50447880391331,True,True,2,False,True,3
ITGA4,4.9076965172062295,2.335990491829329,11.960563247577616,3.675791783850262e-24,3.553328876232867e-22,44.24298361710255,49.38898717014367,True,True,2,True,True,3
ITGBL1,5.765478003445219,1.5598746536314898,11.950014611998952,3.9350399601583684e-24,3.78433198642653e-22,44.1805295825056,49.326002664271314,True,True,2,False,True,3
CCL7,8.378151687361875,-4.763652110569623,11.921205875741224,4.739963307582485e-24,4.535051047670073e-22,43.80782917432906,49.14503570598817,True,True,2,False,False,2
RNASE10,6.824270798395598,-5.0970065169946075,11.910466986422515,5.080435086266726e-24,4.836003949208077e-22,42.92457037652213,49.08078329648981,True,True,2,False,False,2
STC2,6.511560897072921,3.2874152442990887,11.854800452797852,7.278376850706546e-24,6.858216005233941e-22,43.56432340467549,48.73142469549811,True,True,2,False,False,2
KRTAP1-1,8.012045585227384,-5.22326044167546,11.521679891659911,6.240225518950931e-23,5.597302283993631e-21,41.003357829823834,46.63200220620658,True,True,2,False,False,2
MFSD2B,4.9658305588532015,-1.316174316333914,11.47165526215306,8.612521067711008e-23,7.651609788584966e-21,41.01219614247502,46.31937089729339,True,True,2,False,False,2
HTN3,6.748993444586006,-5.413485674897759,11.42995774775342,1.1264736680274044e-22,9.843034963182711e-21,39.85939503974415,46.06752285814817,True,True,2,False,False,2
IGF2BP3,6.622977663194643,-2.003308018412065,11.26892051353897,3.1737363713179964e-22,2.7161651137467827e-20,39.88955056848908,45.052480859047456,True,True,2,False,False,2
SYPL2,5.253066937569773,3.0220904819227172,11.250769277184085,3.5664005609013843e-22,3.0382801490747544e-20,39.701911913622176,44.940410244990225,True,True,2,False,False,2
RAB3B,7.016483278869343,1.7523166618984278,11.217402419869137,4.4190622694042e-22,3.730608360193401e-20,39.50196306992614,44.73513054027686,True,True,2,False,False,2
VN1R2,7.2390153423328645,-4.85971648500305,11.1999249447203,4.944043821148843e-22,4.1363688596939e-20,38.870807700473186,44.631883543940035,True,True,2,False,False,2
SMIM34,5.539134934646999,-5.5231812576907275,11.14171410467096,7.184379518925783e-22,5.983882530562425e-20,37.75224578670475,44.26263224998925,True,True,2,True,False,2
PSG7,7.449503580671644,-5.263618560516377,11.089790675009654,1.0024760663343694e-21,8.275750429026694e-20,38.12058507923544,43.93837225644233,True,True,2,False,True,3
FAM184B,5.160377523847975,-0.7350359789895876,11.006397170581648,1.711044666434351e-21,1.3940157354439165e-19,38.22630883694976,43.41692816663239,True,True,2,False,False,2
TBX5,7.2665015981629795,-0.9968812806628068,10.898827891566523,3.407185496495398e-21,2.7050153109836017e-19,37.50620213613034,42.754009194351724,True,True,2,False,False,2
NPIPB8,5.60868543460433,-3.823301879769079,10.871749302623751,4.051627361119937e-21,3.189502602380365e-19,36.65897316721585,42.589251786266225,True,True,2,True,False,2
